8.522775, 4.429194, 6.220928, 24.303045, 6.809835 
8.591346, 4.429194, 6.305936, 24.687383, 6.857143 
8.659918, 4.627944, 6.305936, 24.076674, 6.857143 
8.728489, 4.627944, 6.305936, 24.460396, 6.857143 
8.797061, 4.627944, 6.386392, 24.844804, 6.857143 
8.865632, 4.843712, 6.386392, 24.148898, 6.857143 
8.934203, 4.843712, 6.386392, 24.532519, 6.857143 
9.002775, 4.843712, 6.386392, 24.916826, 6.857143 
9.071346, 5.046188, 6.454003, 24.287414, 6.857143 
9.139918, 5.046188, 6.454003, 24.671068, 6.857143 
9.208489, 5.046188, 6.454003, 25.055408, 6.857143 
9.277061, 5.046188, 6.520462, 25.440433, 6.857143 
9.345632, 5.267549, 6.520462, 24.717124, 6.857143 
9.414203, 5.267549, 6.520462, 25.101307, 6.857143 
9.482775, 5.267549, 6.575077, 25.486176, 6.857143 
9.551346, 5.478694, 6.575077, 24.813894, 6.857143 
9.619918, 5.478694, 6.575077, 25.198023, 6.857143 
9.688489, 5.478694, 6.575077, 25.582838, 6.857143 
9.757061, 5.478694, 6.622483, 25.968338, 6.857143 
9.825632, 5.692011, 6.622483, 25.285806, 6.857143 
9.894203, 5.692011, 6.622483, 25.670544, 6.857143 
9.962775, 5.692011, 6.669189, 26.055968, 6.857143 
10.031346, 5.942509, 6.669189, 25.187084, 6.857143 
10.099918, 5.942509, 6.669189, 25.571375, 6.857143 
10.168489, 5.942509, 6.701307, 25.956351, 6.857143 
10.237061, 6.161392, 6.701307, 25.245406, 6.857143 
10.305632, 6.161392, 6.701307, 25.629565, 6.857143 
10.374203, 6.161392, 6.701307, 26.014410, 6.857143 
10.442775, 6.161392, 6.728239, 26.399940, 6.857143 
10.511346, 6.363488, 6.728239, 25.773655, 6.857143 
10.579918, 6.363488, 6.728239, 26.158536, 6.857143 
10.648489, 6.363488, 6.753483, 26.544103, 6.857143 
10.717061, 6.612888, 6.753483, 25.680862, 6.857143 
10.785632, 6.612888, 6.753483, 26.065306, 6.857143 
10.854203, 6.612888, 6.753483, 26.450436, 6.857143 
10.922775, 6.612888, 6.770893, 26.836251, 6.857143 
10.991346, 6.847215, 6.770893, 26.048773, 6.857143 
11.059918, 6.847215, 6.770893, 26.433616, 6.857143 
11.128489, 6.847215, 6.785290, 26.819145, 6.857143 
11.197061, 7.065003, 6.785290, 26.114241, 6.857143 
11.265632, 7.065003, 6.785290, 26.498964, 6.857143 
11.334203, 7.065003, 6.785290, 26.884372, 6.857143 
11.402775, 7.065003, 6.799307, 27.270467, 6.857143 
11.471346, 7.294885, 6.799307, 26.505541, 6.857143 
11.539918, 7.294885, 6.799307, 26.890708, 6.857143 
11.608489, 7.294885, 6.809618, 27.276561, 6.857143 
11.677061, 7.532229, 6.809618, 26.474002, 6.857143 
11.745632, 7.532229, 6.809618, 26.858852, 6.857143 
11.814203, 7.532229, 6.809618, 27.244388, 6.857143 
11.882775, 7.532229, 6.820952, 27.630610, 6.857143 
11.951346, 7.769237, 6.820952, 26.830110, 6.857143 
12.019918, 7.769237, 6.820952, 27.215333, 6.857143 
12.088489, 7.769237, 6.829222, 27.601242, 6.857143 
12.157061, 8.000465, 6.829222, 26.829383, 6.857143 
12.225632, 8.000465, 6.829222, 27.214351, 6.857143 
12.294203, 8.000465, 6.829222, 27.600005, 6.857143 
12.362775, 8.238073, 6.837380, 26.795929, 6.857143 
12.431346, 8.238073, 6.837380, 27.180578, 6.857143 
12.499918, 8.238073, 6.837380, 27.565913, 6.857143 
12.568489, 8.238073, 6.843724, 27.951933, 6.857143 
12.637061, 8.462911, 6.843724, 27.212205, 6.857143 
12.705632, 8.462911, 6.843724, 27.597348, 6.857143 
12.774203, 8.462911, 6.849466, 27.983178, 6.857143 
12.842775, 8.707042, 6.849466, 27.146596, 6.857143 
12.911346, 8.707042, 6.849466, 27.531356, 6.857143 
12.979918, 8.707042, 6.849466, 27.916801, 6.857143 
13.048489, 8.707042, 6.854238, 28.302932, 6.857143 
13.117061, 8.918796, 6.854238, 27.628862, 6.857143 
13.185632, 8.918796, 6.854238, 28.014247, 6.857143 
13.254203, 8.918796, 6.858358, 28.400317, 6.857143 
13.322775, 9.160278, 6.858358, 27.577245, 6.857143 
13.391346, 9.160278, 6.858358, 27.962272, 6.857143 
13.459918, 9.160278, 6.858358, 28.347985, 6.857143 
13.528489, 9.415072, 6.860224, 27.457865, 6.857143 
13.597061, 9.415072, 6.860224, 27.842401, 6.857143 
13.665632, 9.415072, 6.860224, 28.227623, 6.857143 
13.734203, 9.415072, 6.862359, 28.613531, 6.857143 
13.802775, 9.621794, 6.862359, 27.964451, 6.857143 
13.871346, 9.621794, 6.862359, 28.349663, 6.857143 
13.939918, 9.621794, 6.866601, 28.735561, 6.857143 
14.008489, 9.885087, 6.866601, 27.803045, 6.857143 
14.077061, 9.885087, 6.866601, 28.187681, 6.857143 
14.145632, 9.885087, 6.866601, 28.573003, 6.857143 
14.214203, 9.885087, 6.870646, 28.959011, 6.857143 
14.282775, 10.117888, 6.870646, 28.179369, 6.857143 
14.351346, 10.117888, 6.870646, 28.564420, 6.857143 
14.419918, 10.117888, 6.872795, 28.950157, 6.857143 
14.488489, 10.344751, 6.872795, 28.199996, 6.857143 
14.557061, 10.344751, 6.872795, 28.584836, 6.857143 
14.625632, 10.591464, 6.872795, 27.734330, 6.857143 
14.694203, 10.591464, 6.874155, 28.118074, 6.857143 
14.762775, 10.591464, 6.874155, 28.502504, 6.857143 
14.831346, 10.591464, 6.874155, 28.887619, 6.857143 
14.899918, 10.591464, 6.875065, 29.273420, 6.857143 
14.968489, 10.834028, 6.875065, 28.444660, 6.857143 
15.037061, 10.834028, 6.875065, 28.829407, 6.857143 
15.105632, 10.834028, 6.878665, 29.214839, 6.857143 
15.174203, 11.083602, 6.878665, 28.350593, 6.857143 
15.242775, 11.083602, 6.878665, 28.734902, 6.857143 
15.311346, 11.083602, 6.878665, 29.119895, 6.857143 
15.379918, 11.083602, 6.882367, 29.505575, 6.857143 
15.448489, 11.312380, 6.882367, 28.745763, 6.857143 
15.517061, 11.312380, 6.882367, 29.130527, 6.857143 
15.585632, 11.312380, 6.886690, 29.515976, 6.857143 
15.654203, 11.559465, 6.886690, 28.664212, 6.857143 
15.722775, 11.559465, 6.886690, 29.048561, 6.857143 
15.791346, 11.559465, 6.886690, 29.433596, 6.857143 
15.859918, 11.559465, 6.891991, 29.819317, 6.857143 
15.928489, 11.799572, 6.891991, 29.002790, 6.857143 
15.997061, 11.799572, 6.891991, 29.387481, 6.857143 
16.065632, 11.799572, 6.897508, 29.772859, 6.857143 
16.134203, 12.043408, 6.897508, 28.937301, 6.857143 
16.202775, 12.043408, 6.897508, 29.321611, 6.857143 
16.271346, 12.043408, 6.897508, 29.706607, 6.857143 
16.339918, 12.043408, 6.903933, 30.092289, 6.857143 
16.408489, 12.251430, 6.903933, 29.436470, 6.857143 
16.477061, 12.251430, 6.903933, 29.821443, 6.857143 
16.545632, 12.251430, 6.910873, 30.207101, 6.857143 
16.614203, 12.515050, 6.910873, 29.272707, 6.857143 
16.682775, 12.515050, 6.910873, 29.657101, 6.857143 
16.751346, 12.515050, 6.921858, 30.042180, 6.857143 
16.819918, 12.751706, 6.921858, 29.242298, 6.857143 
16.888489, 12.751706, 6.921858, 29.626382, 6.857143 
16.957061, 12.751706, 6.921858, 30.011152, 6.857143 
17.025632, 12.751706, 6.931384, 30.396608, 6.857143 
17.094203, 13.001042, 6.931384, 29.533575, 6.857143 
17.162775, 13.001042, 6.931384, 29.917909, 6.857143 
17.231346, 13.001042, 6.937263, 30.302928, 6.857143 
17.299918, 13.234153, 6.937263, 29.520750, 6.857143 
17.368489, 13.234153, 6.937263, 29.904810, 6.857143 
17.437061, 13.234153, 6.937263, 30.289556, 6.857143 
17.505632, 13.234153, 6.946970, 30.674987, 6.857143 
17.574203, 13.480756, 6.946970, 29.825623, 6.857143 
17.642775, 13.480756, 6.946970, 30.209959, 6.857143 
17.711346, 13.480756, 6.955328, 30.594982, 6.857143 
17.779918, 13.713503, 6.955328, 29.814627, 6.857143 
17.848489, 13.713503, 6.955328, 30.198693, 6.857143 
17.917061, 13.713503, 6.965492, 30.583445, 6.857143 
17.985632, 13.961204, 6.965492, 29.727903, 6.857143 
18.054203, 13.961204, 6.965492, 30.111549, 6.857143 
18.122775, 13.961204, 6.965492, 30.495881, 6.857143 
18.191346, 13.961204, 6.974477, 30.880899, 6.857143 
18.259918, 14.221374, 6.974477, 29.963151, 6.857143 
18.328489, 14.221374, 6.974477, 30.346939, 6.857143 
18.397061, 14.221374, 6.981510, 30.731412, 6.857143 
18.465632, 14.449597, 6.981510, 29.973170, 6.857143 
18.534203, 14.449597, 6.981510, 30.356733, 6.857143 
18.602775, 14.449597, 6.981510, 30.740981, 6.857143 
18.671346, 14.449597, 6.985460, 31.125915, 6.857143 
18.739918, 14.692241, 6.985460, 30.295891, 6.857143 
18.808489, 14.692241, 6.985460, 30.679770, 6.857143 
18.877061, 14.692241, 6.987597, 31.064335, 6.857143 
18.945632, 14.908288, 6.987597, 30.367188, 6.857143 
19.014203, 14.908288, 6.987597, 30.750964, 6.857143 
19.082775, 14.908288, 6.987597, 31.135425, 6.857143 
19.151346, 14.908288, 6.989407, 31.520572, 6.857143 
19.219918, 15.176325, 6.989407, 30.563541, 6.857143 
19.288489, 15.176325, 6.989407, 30.947379, 6.857143 
19.357061, 15.176325, 6.989545, 31.331903, 6.857143 
19.425632, 15.417699, 6.989545, 30.507828, 6.857143 
19.494203, 15.417699, 6.989545, 30.891310, 6.857143 
19.562775, 15.417699, 6.989545, 31.275477, 6.857143 
19.631346, 15.417699, 6.988513, 31.660330, 6.857143 
19.699918, 15.651752, 6.988513, 30.873260, 6.857143 
19.768489, 15.651752, 6.988513, 31.257144, 6.857143 
19.837061, 15.651752, 6.984835, 31.641714, 6.857143 
19.905632, 15.916857, 6.984835, 30.698796, 6.857143 
19.974203, 15.916857, 6.984835, 31.082086, 6.857143 
20.042775, 15.916857, 6.984835, 31.466062, 6.857143 
